MolecularWeight,IsomericSMILES,IUPACName,name
112.17,CC(=C)CCC(=O)C,5-methylhex-5-en-2-one,5-methyl-5-hexen-2-one
172.26,CCCCCCCCCOC=O,nonyl formate,nonyl formate
214.34,CCCCCCCCOC(=O)CC(C)C,octyl 3-methylbutanoate,octyl isovalerate
204.31,CC(CC1=CC=C(C=C1)C(C)(C)C)C=O,3-(4-tert-butylphenyl)-2-methylpropanal,80-54-6
228.37,CCCCCCCCCCC1OCC(O1)C,"2-decyl-4-methyl-1,3-dioxolane","2-decyl-4-methyl-1,3-dioxolane"
172.26,CCCCCCC(=O)OCCC,propyl heptanoate,propyl heptanoate
214.34,CCCCCCCCCCOC(=O)CC,decyl propanoate,decyl propionate
228.37,CCCCCCCCCCOC(=O)CCC,decyl butanoate,decyl butyrate
248.36,CCCCCCCC(=O)OCCC1=CC=CC=C1,2-phenylethyl octanoate,phenethyl octanoate
192.25,CC1C(OC(O1)CC2=CC=CC=C2)C,"2-benzyl-4,5-dimethyl-1,3-dioxolane","2-benzyl-4,5-dimethyl-1,3-dioxolane"
152.23,C[C@@]12CC[C@H](C1(C)C)CC2=O,"(1R,4S)-1,7,7-trimethylbicyclo[2.2.1]heptan-2-one",camphore
152.19,CCCCC(=O)C1=CC=CO1,1-(furan-2-yl)pentan-1-one,2-pentanoylfuran
240.38,C1CCCCCCCOC(=O)CCCCCC1,oxacyclohexadecan-2-one,oxacyclohexadecan-2-one
192.25,CC1COC(O1)C(C)C2=CC=CC=C2,"4-methyl-2-(1-phenylethyl)-1,3-dioxolane","4-methyl-2-(1-phenylethyl)-1,3-dioxolane"
126.11,C1=C(OC(=C1)C=O)CO,5-(hydroxymethyl)furan-2-carbaldehyde,5-hydroxymethylfurfural
149.23,CCCCCC1=CN=CC=C1,3-pentylpyridine,3-pentylpyridine
158.19,CCCC(=O)CC(=O)OCC,ethyl 3-oxohexanoate,ethyl 3-oxohexanoate
264.4,C[C@H]1CC[C@H](CC2=C1CC[C@@H]2C)C(C)(C)OC(=O)C,"2-[(3S,5R,8S)-3,8-dimethyl-1,2,3,4,5,6,7,8-octahydroazulen-5-yl]propan-2-yl acetate",guaiol acetate
142.24,CC(CCC=C(C)C)CO,"2,6-dimethylhept-5-en-1-ol","2,6-dimethyl-5-hepten-1-ol"
168.19,CC1=CC(=C(C(=C1)OC)O)OC,"2,6-dimethoxy-4-methylphenol","2,6-dimethoxy-4-methylphenol"
172.26,CCCCC(C)OC(=O)CCC,hexan-2-yl butanoate,2-hexanol butanoate
208.25,CCCC(=O)OCC1=CC=C(C=C1)OC,(4-methoxyphenyl)methyl butanoate,anisyl butyrate
256.42,CCCCCCCCCCCCOC(=O)C(C)C,dodecyl 2-methylpropanoate,dodecyl isobutyrate
170.25,CCCC(=O)OC1CCCCC1,cyclohexyl butanoate,cyclohexyl butyrate
270.5,CCCCCCCCCCCCOC(=O)CC(C)C,dodecyl 3-methylbutanoate,dodecyl 3-methylbutanoate
240.38,CCCC(=O)OCCCCCCCCCC=C,undec-10-enyl butanoate,10-undecenyl butyrate
224.34,CCCC(=O)O[C@H]1C[C@H]2CC[C@]1(C2(C)C)C,"[(1S,2S,4R)-1,7,7-trimethyl-2-bicyclo[2.2.1]heptanyl] butanoate","(1s,2s,4r)-1,7,7-trimethylbicyclo[2.2.1]heptan-2-yl butyrate"
256.42,CCCCCCCCCCCCOC(=O)CCC,dodecyl butanoate,dodecyl butyrate
128.21,CCCCCC(=O)CC,octan-3-one,3-octanone
220.26,CCOC(=O)C(CC1=CC=CC=C1)C(=O)C,ethyl 2-benzyl-3-oxobutanoate,ethyl 2-benzylacetoacetate
196.29,CC(=O)O[C@H]1C[C@H]2CC[C@]1(C2(C)C)C,"[(1S,2S,4R)-1,7,7-trimethyl-2-bicyclo[2.2.1]heptanyl] acetate",isobornyl acetate
192.4,C(CCCCS)CCCCS,"nonane-1,9-dithiol","1,9-nonanedithiol"
174.28,CC(CCCC(C)(C)O)CCO,"3,7-dimethyloctane-1,7-diol",hydroxycitronellol
190.24,C/C=C(\C)/C(=O)OCC1=CC=CC=C1,benzyl (E)-2-methylbut-2-enoate,benzyl tiglate
198.3,CCCOC(=O)CCC1CCCCC1,propyl 3-cyclohexylpropanoate,propyl 3-cyclohexylpropanoate
272.4,CC(=CCCC(C)(C=C)OC(=O)CC1=CC=CC=C1)C,"3,7-dimethylocta-1,6-dien-3-yl 2-phenylacetate",linalyl phenylacetate
142.2,CCCC(=O)OCC(=C)C,2-methylprop-2-enyl butanoate,2-methylallyl butyrate
216.23,C1=CC=C(C=C1)CCOC(=O)C2=CC=CO2,2-phenylethyl furan-2-carboxylate,phenethyl 2-furoate
220.31,CCCCC(C1=CC=CC=C1)C(=O)OCC,ethyl 2-phenylhexanoate,2901-28-2
125.19,C1=CC=NC(=C1)CS,pyridin-2-ylmethanethiol,2-pyridinemethanethiol
178.18,C1=COC(=C1)COCC2=CC=CO2,2-(furan-2-ylmethoxymethyl)furan,difurfuryl ether
207.23,CCOC(=O)C1=CC=CC=C1NC(=O)C,ethyl 2-acetamidobenzoate,ethyl 2-acetamidobenzoate
158.19,CCCC(=O)CCCC(=O)O,5-oxooctanoic acid,5-oxooctanoic acid
178.23,COC(=O)CCCC1=CC=CC=C1,methyl 4-phenylbutanoate,methyl 4-phenylbutanoate
184.27,CCCCCCC1(CCC(=O)O1)C,5-hexyl-5-methyloxolan-2-one,7011-83-8
184.27,CC(C)CC(=O)OC1CCCCC1,cyclohexyl 3-methylbutanoate,cyclohexyl isovalerate
204.35,CC1CCC=C2C1(CC(CC2)C(=C)C)C,"4a,5-dimethyl-3-prop-1-en-2-yl-2,3,4,5,6,7-hexahydro-1H-naphthalene","4a,5-dimethyl-3-(prop-1-en-2-yl)-1,2,3,4,4a,5,6,7-octahydronaphthalene"
204.35,CC1(CCCC2(C3C1C(C2=C)CC3)C)C,"3,3,7-trimethyl-8-methylidenetricyclo[5.4.0.02,9]undecane",longifolene
234.5,CCCC(C)(C)SSC(C)(C)CCC,2-methyl-2-(2-methylpentan-2-yldisulfanyl)pentane,di-tert-hexyl disulphide
269.29,COC(=O)C1=CC=CC=C1NC(=O)CC2=CC=CC=C2,methyl 2-[(2-phenylacetyl)amino]benzoate,methyl 2-(2-phenylacetamido)benzoate
204.35,CC(C)C1CCC2(C1C3C2CCC3=C)C,"1-methyl-5-methylidene-8-propan-2-yltricyclo[5.3.0.02,6]decane",.beta.-bourbonene
152.23,CC1=CC[C@H](C[C@H]1O)C(=C)C,"(1R,5R)-2-methyl-5-prop-1-en-2-ylcyclohex-2-en-1-ol",(-)-cis-carveol
133.21,CSCCCC(=O)N,4-methylsulfanylbutanamide,4-methylsulfanylbutanamide
240.3,C1=CC=C(C=C1)CCCOC(=O)C2=CC=CC=C2,3-phenylpropyl benzoate,3-phenylpropyl benzoate
150.17,CC(C1=CC=CC=C1)OC=O,1-phenylethyl formate,1-phenylethyl formate
242.27,C1=CC=C(C=C1)C(=O)OCCOC2=CC=CC=C2,2-phenoxyethyl benzoate,2-phenoxyethyl benzoate
220.35,CCCCCCCCOCC1=CC=CC=C1,octoxymethylbenzene,benzyl octyl ether
164.2,COC1=CC=CC(=C1O)CC=C,2-methoxy-6-prop-2-enylphenol,2-allyl-6-methoxyphenol
207.27,CC(C)CCOC(=O)C1=CC=CC=C1N,3-methylbutyl 2-aminobenzoate,3-methylbutyl 2-aminobenzoate
198.3,CC(C)C(=O)OCCC1CCCCC1,2-cyclohexylethyl 2-methylpropanoate,nsc406573
244.41,CCCCCCC(OCCCC)OCCCC,"1,1-dibutoxyheptane",92867-45-3
272.38,CCCCCC(=O)OCC(C)OC(=O)CCCCC,2-hexanoyloxypropyl hexanoate,propylene glycol dihexanoate
150.22,CC1=CC(=O)C(=C(C)C)CC1,3-methyl-6-propan-2-ylidenecyclohex-2-en-1-one,piperitenone
114.14,CCOC(=O)/C=C/C,ethyl (E)-but-2-enoate,ethyl crotonate
224.38,CC(CCC=C(C)CCC=C(C)C)CCO,"3,7,11-trimethyldodeca-6,10-dien-1-ol","6,10-dodecadien-1-ol, 3,7,11-trimethyl-"
136.23,CC1=CC[C@H](CC1)C(=C)C,(4S)-1-methyl-4-prop-1-en-2-ylcyclohexene,(-)-limonene
156.26,C[C@@H]1CC[C@H]([C@H](C1)O)C(C)C,"(1S,2S,5R)-5-methyl-2-propan-2-ylcyclohexan-1-ol",(+)-neomenthol
154.25,CC1(C2CCC1([C@H](C2)O)C)C,"(2S)-1,7,7-trimethylbicyclo[2.2.1]heptan-2-ol",d-borneol
154.25,C[C@]12CC[C@H](C1)C([C@H]2O)(C)C,"(1S,2S,4R)-1,3,3-trimethylbicyclo[2.2.1]heptan-2-ol",alpha-fenchol
154.25,CC(C)[C@]12CC[C@@]([C@@H]1C2)(C)O,"(1R,2R,5R)-2-methyl-5-propan-2-ylbicyclo[3.1.0]hexan-2-ol",sabinene hydrate
136.23,CC1=CC[C@@H](CC1)C(=C)C,(4R)-1-methyl-4-prop-1-en-2-ylcyclohexene,d-limonene
152.23,CC(=C)[C@@H]1CCC2(C(C1)O2)C,(4R)-1-methyl-4-prop-1-en-2-yl-7-oxabicyclo[4.1.0]heptane,203719-54-4
156.22,CCCCC[C@H]1CCC(=O)O1,(5S)-5-pentyloxolan-2-one,(s)-4-nonanolide
184.27,CCCCCCC[C@H]1CCC(=O)O1,(5S)-5-heptyloxolan-2-one,(s)-gamma-undecalactone
222.37,CC1=CC[C@H](CC1)[C@](C)(CCC=C(C)C)O,(2S)-6-methyl-2-[(1S)-4-methylcyclohex-3-en-1-yl]hept-5-en-2-ol,levomenol
204.35,C[C@@H]1CC[C@@H]2[C@]13CC=C(C(C3)C2(C)C)C,"(1S,2R,5S)-2,6,6,8-tetramethyltricyclo[5.3.1.01,5]undec-8-ene",alpha-cedrene
204.35,CC1=CCC2C3C1[C@@]2(CCC3C(C)C)C,"(1R)-1,3-dimethyl-8-propan-2-yltricyclo[4.4.0.02,7]dec-3-ene",(-)-alpha-copaene
222.37,C[C@H]1CCC2([C@@]3(C1CC(C2(C)C)CC3)C)O,"(6S,8S)-2,2,6,8-tetramethyltricyclo[5.3.1.03,8]undecan-3-ol",schembl180588
204.35,CC1=CC[C@@]2(CCCC([C@]23[C@H]1C3)(C)C)C,"(1aS,4aS,8aS)-2,4a,8,8-tetramethyl-1,1a,4,5,6,7-hexahydrocyclopropa[j]naphthalene",thujopsene
150.22,C[C@@H]1CCC2=C(C1)OC=C2C,"(6R)-3,6-dimethyl-4,5,6,7-tetrahydro-1-benzofuran",(+)-menthofuran
136.23,CC1=CC[C@@H](C=C1)C(C)C,"(5R)-2-methyl-5-propan-2-ylcyclohexa-1,3-diene",(r)-(-)-alpha-phellandrene
136.23,CC(C)[C@@H]1CCC(=C)C=C1,(6S)-3-methylidene-6-propan-2-ylcyclohexene,(+)-beta-phellandrene
152.23,C[C@@H]1CCC(=C(C)C)C(=O)C1,(5R)-5-methyl-2-propan-2-ylidenecyclohexan-1-one,pulegone
154.25,CC1=CC[C@@H](CC1)C(C)(C)O,2-[(1R)-4-methylcyclohex-3-en-1-yl]propan-2-ol,(+)-alpha-terpineol
154.25,C[C@H]1CC[C@@H](C(=O)C1)C(C)C,"(2R,5S)-5-methyl-2-propan-2-ylcyclohexan-1-one",(+)-menthone
154.25,C[C@@H]1CC[C@@H](C[C@H]1O)C(=C)C,"(1R,2R,5S)-2-methyl-5-prop-1-en-2-ylcyclohexan-1-ol",(-)-isodihydrocarveol
174.11,C(/C(=C\C(=O)O)/C(=O)O)C(=O)O,"(E)-prop-1-ene-1,2,3-tricarboxylic acid",trans-aconitic acid
116.07,C(=C\C(=O)O)\C(=O)O,(Z)-but-2-enedioic acid,maleic acid
148.16,C1=CC=C(C=C1)/C=C/C(=O)O,(E)-3-phenylprop-2-enoic acid,cinnamic acid
116.07,C(=C/C(=O)O)\C(=O)O,(E)-but-2-enedioic acid,fumaric acid
222.37,CC(=CCC/C(=C/CC/C(=C/CO)/C)/C)C,"(2E,6E)-3,7,11-trimethyldodeca-2,6,10-trien-1-ol",farnesol
70.09,C/C=C/C=O,(E)-but-2-enal,crotonaldehyde
140.22,CCCCCC(=O)/C=C/C,(E)-non-2-en-4-one,(e)-2-nonen-4-one
197.27,C1=CC=C(C=C1)CCCC2=CC=CC=N2,2-(3-phenylpropyl)pyridine,2-(3-phenylpropyl)pyridine
185.26,CCCCC1=NC2=CC=CC=C2C=C1,2-butylquinoline,2-butylquinoline
86.13,C/C=C/CCO,(E)-pent-3-en-1-ol,"3-penten-1-ol, (3e)-"
214.34,CCCCCCCCCOC(=O)C(C)C,nonyl 2-methylpropanoate,nonyl 2-methylpropanoate
188.22,CCCOC(=O)CC(=O)OCCC,dipropyl propanedioate,dipropyl malonate
214.34,CCCCCCC(=O)OCCCCCC,hexyl heptanoate,hexyl heptanoate
182.26,CC1(C2CCC1(C(C2)OC=O)C)C,"(1,7,7-trimethyl-2-bicyclo[2.2.1]heptanyl) formate",bornyl formate
176.28,CCCC(CCOC(=O)C)S,3-sulfanylhexyl acetate,3-mercaptohexyl acetate
128.19,CSCC1=CC=CO1,2-(methylsulfanylmethyl)furan,furfuryl methyl sulfide
142.2,CCCC=CC(=O)OCC,ethyl hex-2-enoate,hex-2-enoic acid ethyl ester
158.28,CCCCCCCC(CC)O,decan-3-ol,3-decanol
114.14,CCC=CC(=O)OC,methyl pent-2-enoate,methyl pent-2-enoate
184.27,CCCCCCCCC=CC(=O)O,undec-2-enoic acid,hendecenoic acid
194.31,CC1=C(C(CCC1)(C)C)CCC(=O)C,"4-(2,6,6-trimethylcyclohexen-1-yl)butan-2-one",dihydro-beta-ionone
146.23,CCOC(C(C)C)OCC,"1,1-diethoxy-2-methylpropane",isobutyraldehyde diethyl acetal
102.2,CCC=CSC,1-methylsulfanylbut-1-ene,32951-19-2
141.24,CCC(C)C1=NC=CS1,"2-butan-2-yl-1,3-thiazole",18277-27-5
134.2,CCOC(=O)C(C)S,ethyl 2-sulfanylpropanoate,ethyl 2-mercaptopropionate
127.21,CCC1=CN=C(S1)C,"5-ethyl-2-methyl-1,3-thiazole",5-ethyl-2-methylthiazole
142.22,CCSCC1=CC=CO1,2-(ethylsulfanylmethyl)furan,(furfurylthio)ethane
164.2,CC(C)C(=O)OC1=CC=CC=C1,phenyl 2-methylpropanoate,phenyl isobutyrate
174.24,CCCCCCOC(=O)C(C)O,hexyl 2-hydroxypropanoate,hexyl lactate
158.24,CC(C)CCOC(=O)C(C)C,3-methylbutyl 2-methylpropanoate,isoamyl isobutyrate
120.22,CSCCCCO,4-methylsulfanylbutan-1-ol,4-(methylthio)butanol
104.22,CC(C)C(C)S,3-methylbutane-2-thiol,3-methyl-2-butanethiol
130.18,CCCC(C)C(=O)OC,methyl 2-methylpentanoate,methyl 2-methylpentanoate
126.18,CSC1=NC=CN=C1,2-methylsulfanylpyrazine,2-methylthiopyrazine
166.22,CCC(C)C1=NC=CN=C1OC,2-butan-2-yl-3-methoxypyrazine,24168-70-5
127.17,CC(=O)C1=NC=CS1,"1-(1,3-thiazol-2-yl)ethanone",2-acetylthiazole
122.3,CC(CCS)S,"butane-1,3-dithiol","1,3-butanedithiol"
90.15,CC(=O)CS,1-sulfanylpropan-2-one,1-mercapto-2-propanone
206.28,CCC(C)C(=O)OCCC1=CC=CC=C1,2-phenylethyl 2-methylbutanoate,24817-51-4
154.23,CC1=CC(=C(S1)C)C(=O)C,"1-(2,5-dimethylthiophen-3-yl)ethanone","3-acetyl-2,5-dimethylthiophene"
125.17,CC(=O)C1=CCCCN1,"1-(1,2,3,4-tetrahydropyridin-6-yl)ethanone",25343-57-1
160.32,CCCCCCC(C)(C)S,2-methyloctane-2-thiol,tert-nonanethiol
226.35,CCCCCCCCCC1CCCC(=O)O1,6-nonyloxan-2-one,delta-tetradecalactone
125.17,CC(=O)C1=NCCCC1,"1-(2,3,4,5-tetrahydropyridin-6-yl)ethanone",27300-27-2
172.26,CCC(C)C(=O)OCCC(C)C,3-methylbutyl 2-methylbutanoate,27625-35-0
124.14,CC1=CN=CC(=N1)OC,2-methoxy-6-methylpyrazine,2-methoxy-6-methylpyrazine
140.21,CC1=CN=CC(=N1)SC,2-methyl-6-methylsulfanylpyrazine,2-methyl-6-(methylthio)pyrazine
214.34,CCCCCCCCOC(=O)C(C)CC,octyl 2-methylbutanoate,octyl 2-methylbutyrate
127.21,CCC1=CSC(=N1)C,"4-ethyl-2-methyl-1,3-thiazole",4-ethyl-2-methylthiazole
170.25,CCCCCCC=COC(=O)C,oct-1-enyl acetate,octen-1-ol acetate
100.12,CC1CC(=O)CO1,5-methyloxolan-3-one,5-methyloxolan-3-one
120.22,CC(C)(CCO)S,3-methyl-3-sulfanylbutan-1-ol,3-mercapto-3-methyl-1-butanol
155.22,CC1=C(SC(=N1)C)C(=O)C,"1-(2,4-dimethyl-1,3-thiazol-5-yl)ethanone","5-acetyl-2,4-dimethylthiazole"
112.13,CC1=CC=C(O1)CO,(5-methylfuran-2-yl)methanol,3857-25-8
126.22,CCC1=CC=C(S1)C,2-ethyl-5-methylthiophene,2-ethyl-5-methylthiophene
155.26,CCCC1=NC(=C(S1)C)C,"4,5-dimethyl-2-propyl-1,3-thiazole","4,5-dimethyl-2-propylthiazole"
172.26,CCCCCC(CC)OC(=O)C,octan-3-yl acetate,3-octyl acetate
88.11,CCC(=O)CO,1-hydroxybutan-2-one,1-hydroxybutan-2-one
154.25,CC1(C2CCC(C1C2)CO)C,"(6,6-dimethyl-2-bicyclo[3.1.1]heptanyl)methanol",myrtanol
158.24,CC(C)COC(=O)C(C)(C)C,"2-methylpropyl 2,2-dimethylpropanoate","pivalic acid, 2-methylpropyl ester"
242.4,CCCCCCCCOC(=O)CCCCCC,octyl heptanoate,octyl heptanoate
134.24,CCCC(CCO)S,3-sulfanylhexan-1-ol,3-mercapto-1-hexanol
127.21,CCC1=C(SC=N1)C,"4-ethyl-5-methyl-1,3-thiazole",4-ethyl-5-methylthiazole
168.3,CCCCC1=CC=C(S1)CC,2-butyl-5-ethylthiophene,2-butyl-5-ethylthiophene
172.26,CCCCC(=O)OCC(C)CC,2-methylbutyl pentanoate,2-methylbutyl valerate
136.3,CCCCSSC,1-(methyldisulfanyl)butane,butyl methyl disulfide
132.27,CCCCCC(C)S,heptane-2-thiol,2-heptanethiol
150.3,CCCCSSCC,1-(ethyldisulfanyl)butane,butyl ethyl disulfide
102.13,CCCC(=O)CO,1-hydroxypentan-2-one,1-hydroxy-2-pentanone
207.27,CC(C)COC(=O)C1=CC=CC=C1NC,2-methylpropyl 2-(methylamino)benzoate,isobutyl 2-(methylamino)benzoate
144.21,CCC(C)C(=O)OC(C)C,propan-2-yl 2-methylbutanoate,isopropyl 2-methylbutyrate
198.3,CCOC(=O)CCCCCCCC=C,ethyl dec-9-enoate,ethyl 9-decenoate
136.3,CC(C)CSSC,2-methyl-1-(methyldisulfanyl)propane,methyl i-butyl disulfide
136.15,CC(=O)CC1=NC=CN=C1,1-pyrazin-2-ylpropan-2-one,1-(pyrazin-2-yl)propan-2-one
186.25,CC(C)CCOC(=O)CCC(=O)C,3-methylbutyl 4-oxopentanoate,isoamyl levulinate
256.42,CCCCCCCCC(=O)OCCCCCCC,heptyl nonanoate,heptyl nonanoate
164.3,CCCCSSCCC,1-(propyldisulfanyl)butane,butyl propyl disulfide
150.3,CCCCCSSC,1-(methyldisulfanyl)pentane,amyl methyl disulfide
116.2,C1=CSC(=C1)S,thiophene-2-thiol,thiophene-2-thiol
228.37,CCCCCCCCC(=O)OCCC(C)C,3-methylbutyl nonanoate,3-methylbutyl nonanoate
158.19,CC(C)COC(=O)CC(=O)C,2-methylpropyl 3-oxobutanoate,isobutyl acetoacetate
227.26,C1=CC=C(C=C1)COC(=O)C2=CC=CC=C2N,benzyl 2-aminobenzoate,benzyl 2-aminobenzoate
141.24,CCC1=NC(=C(S1)C)C,"2-ethyl-4,5-dimethyl-1,3-thiazole","2-ethyl-4,5-dimethylthiazole"
218.29,CCOC(=O)CCC(C)(OCC)OCC,"ethyl 4,4-diethoxypentanoate","ethyl 4,4-diethoxypentanoate"
130.14,CCCOC(=O)C(=O)C,propyl 2-oxopropanoate,propyl pyruvate
148.3,CC(=O)C1CCSS1,1-(dithiolan-3-yl)ethanone,"3-acetyl-1,2-dithiolane"
244.33,CCCCCOC(=O)CC(=O)OCCCCC,dipentyl propanedioate,"propanedioic acid, dipentyl ester"
196.24,CCCC1=CC(=C(C(=C1)OC)O)OC,"2,6-dimethoxy-4-propylphenol","2,6-dimethoxy-4-propylphenol"
184.4,CSSSSCC=C,3-(methyltetrasulfanyl)prop-1-ene,allyl methyl tetrasulfide
180.4,CCCSSSCC=C,1-(prop-2-enyltrisulfanyl)propane,allyl propyl trisulfide
140.3,CCSSSC,(methyltrisulfanyl)ethane,methyl ethyl trisulfide
108.23,CC(S)SC,1-methylsulfanylethanethiol,1-(methylthio)ethanethiol
240.38,CCC(=O)OC1CCCCCCCCCCC1,cyclododecyl propanoate,"cyclododecanol, propanoate"
134.24,CC(C)(CCOC)S,4-methoxy-2-methylbutane-2-thiol,4-methoxy-2-methyl-2-butanethiol
148.23,CC(C)(CCOC=O)S,(3-methyl-3-sulfanylbutyl) formate,3-mercapto-3-methylbutyl formate
162.18,C1=COC(=C1)CCC2=CC=CO2,2-[2-(furan-2-yl)ethyl]furan,"2,2'-(1,2-ethylenediyl)bis(furan)"
226.3,CC1=C(C=CO1)SSCC2=CC=CO2,3-(furan-2-ylmethyldisulfanyl)-2-methylfuran,furfuryl 2-methyl-3-furyl disulfide
226.3,CC1=C(C=CO1)SSC2=C(OC=C2)C,2-methyl-3-[(2-methylfuran-3-yl)disulfanyl]furan,bis(2-methyl-3-furyl)disulfide
152.23,CC1=CCC(CC1)C(=C)CO,2-(4-methylcyclohex-3-en-1-yl)prop-2-en-1-ol,menthadienol
178.27,CCOC1=C(C=CC(=C1)C(C)C)C,2-ethoxy-1-methyl-4-propan-2-ylbenzene,carvacryl ethyl ether
282.5,CCCCCCCC(=O)OCCC(C)CCC=C(C)C,"3,7-dimethyloct-6-enyl octanoate",citronellyl octanoate
118.2,CC(CC(=O)C)S,4-sulfanylpentan-2-one,4-mercapto-2-pentanone
152.23,CC1=CCC(CC1)(C(=C)C)O,4-methyl-1-prop-1-en-2-ylcyclohex-3-en-1-ol,"p-mentha-1,8-dien-4-ol"
118.2,CCC(CS)C=O,2-(sulfanylmethyl)butanal,3-mercapto-2-ethylpropanal
158.24,CC(C)CCC(=O)OC(C)C,propan-2-yl 4-methylpentanoate,"pentanoic acid, 4-methyl, 1-methylethyl ester"
158.24,CCCOC(=O)CCC(C)C,propyl 4-methylpentanoate,propyl 4-methylpentanoate
186.29,CCCCCCC(CC)C(=O)OC,methyl 2-ethyloctanoate,"octanoic acid, 2-ethyl, methyl ester"
140.21,CC1=CN=C(C=N1)SC,2-methyl-5-methylsulfanylpyrazine,2-methyl-5-(methylthio)pyrazine
194.27,CCCCCCC1=NC=CN=C1OC,2-hexyl-3-methoxypyrazine,"pyrazine, 2-hexyl-3-methoxy"
152.19,CCCC1=NC=CN=C1OC,2-methoxy-3-propylpyrazine,2-methoxy-3-propylpyrazine
146.26,CC1NC(SC(N1)C)C,"2,4,6-trimethyl-1,3,5-thiadiazinane","2,4,6-trimethyl-1,3,5-thiadiazinane"
140.18,CCC1=C(C(=O)CC1C)O,3-ethyl-2-hydroxy-4-methylcyclopent-2-en-1-one,42348-12-9
186.4,CCCSSSSC,1-(methyltetrasulfanyl)propane,methyl propyl tetrasulfide
152.3,CC=CSSSC,1-(methyltrisulfanyl)prop-1-ene,33368-80-8
208.4,CC(C)C1SC(SS1)C(C)C,"3,5-di(propan-2-yl)-1,2,4-trithiolane","3,5-diisopropyl-1,2,4-trithiolane"
205.4,CC1NC(SC(S1)CC(C)C)C,"4,6-dimethyl-2-(2-methylpropyl)-1,3,5-dithiazinane",101517-87-7
230.3,CCCCCC(CC(=O)OCC)OC(=O)C,ethyl 3-acetyloxyoctanoate,ethyl 3-acetoxyoctanoate
216.27,CCCCCC(CC(=O)OC)OC(=O)C,methyl 3-acetyloxyoctanoate,methyl 3-acetoxyoctanoate
161.2,CC(=C)C1=CC(=NC=C1)C(=O)C,1-(4-prop-1-en-2-ylpyridin-2-yl)ethanone,142896-11-5
161.2,CC(=C)C1=NC=CC(=C1)C(=O)C,1-(2-prop-1-en-2-ylpyridin-4-yl)ethanone,142896-12-6
208.34,CC1(CC2C3CCCC(C2C1)(C3O)C)C,"1,4,4-trimethyltricyclo[5.3.1.02,6]undecan-11-ol","1,4,4-trimethyltricyclo[5.3.1.02,6]undecan-11-ol"
186.29,CCCCCC(C)OC(=O)CCC,heptan-2-yl butanoate,2-heptyl butyrate
170.25,CCCC=CC(=O)OCC(C)C,2-methylpropyl hex-2-enoate,isobutyl (e)-hex-2-enoate
118.2,CCC(=O)C(C)S,2-sulfanylpentan-3-one,2-mercapto-3-pentanone
138.3,CC1CSSS1,4-methyltrithiolane,"4-methyl-1,2,3-trithiolane"
146.3,CC=CSSCC=C,1-(prop-2-enyldisulfanyl)prop-1-ene,schembl6130005
156.18,CC(=O)CCC(=O)OCC=C,prop-2-enyl 4-oxopentanoate,allyl levulinate
180.2,COC1=C(C=CC(=C1)CCC=O)O,3-(4-hydroxy-3-methoxyphenyl)propanal,80638-48-8
200.32,CCCCCCOC(=O)CCC(C)C,hexyl 4-methylpentanoate,hexyl isohexanoate
148.2,CC1CCC2=NC(=CN=C12)C,"3,7-dimethyl-6,7-dihydro-5H-cyclopenta[b]pyrazine",38917-61-2
226.27,CC1=CC=CC=C1OC(=O)CC2=CC=CC=C2,(2-methylphenyl) 2-phenylacetate,"benzeneacetic acid,2-methylphenyl ester"
150.3,CC(C)CCSSC,3-methyl-1-(methyldisulfanyl)butane,methyl isopentyl disulfide
189.3,CC(C)CC=NCCC1=CC=CC=C1,3-methyl-N-(2-phenylethyl)butan-1-imine,"benzeneethanamine, n-(3-methylbutylidene)-"
232.38,CCCCCC(=O)OCCC(CCC)S,3-sulfanylhexyl hexanoate,3-mercaptohexyl hexanoate
142.2,CC(=O)OCCCCC=C,hex-5-enyl acetate,5-hexenyl acetate
158.24,CCCCC(CC)OC(=O)C,heptan-3-yl acetate,heptan-3-yl acetate
158.19,CC(C)CCOC(=O)C(=O)C,3-methylbutyl 2-oxopropanoate,isoamyl pyruvate
204.33,CCCC(CCOC(=O)CCC)S,3-sulfanylhexyl butanoate,3-mercaptohexyl butyrate
210.27,CC(C)CCOC(=O)CCC1=CC=CO1,3-methylbutyl 3-(furan-2-yl)propanoate,7779-67-1
170.25,CCOC(=O)CCCCCC=C,ethyl oct-7-enoate,ethyl 7-octenoate
144.17,CCC(C)C(=O)C(=O)OC,methyl 3-methyl-2-oxopentanoate,methyl 3-methyl-2-oxopentanoate
202.33,CC(C)COC(C(C)C)OCC(C)C,"2-methyl-1,1-bis(2-methylpropoxy)propane","2-methyl-1,1-bis(2-methylpropoxy)propane"
214.34,CCCCCCCCOC(=O)C(C)(C)C,"octyl 2,2-dimethylpropanoate",octyl pivalate
200.32,CCCCCCCOC(=O)C(C)CC,heptyl 2-methylbutanoate,heptyl 2-methylbutyrate
122.3,CC(C(C)S)S,"butane-2,3-dithiol","2,3-butanedithiol"
190.31,CCCCCOC(=O)CCSC,pentyl 3-methylsulfanylpropanoate,pentyl 3-(methylthio)propionate
202.29,CCCCCCCCC(C(=O)OC)O,methyl 2-hydroxydecanoate,methyl 2-hydroxydecanoate
210.31,CC(C=C(C)CCC=C(C)C)OC(=O)C,"4,8-dimethylnona-3,7-dien-2-yl acetate","4,8-dimethyl-3,7-nonadien-2-ol acetate"
